original_index,0,1,2,3
205,0.0,0.05739556526011099,0.0,0.005028655546008072
206,0.009235281896977894,0.0,0.0,0.4727717535828345
208,0.0,0.19462798091065844,0.0,0.0396453387926865
209,0.013119731390908464,0.0,0.30303562003021123,0.003960902967570355
210,0.024440098839184483,0.05310552749866209,0.005551174584627212,0.1514784440655679
211,0.0005801221448947351,0.03690738692593087,0.0,0.007484225439338496
212,0.0032312179184583478,0.1290020206831551,0.009455737112532496,0.0
213,0.0,0.1466431358347184,0.0,0.03441109040212419
215,0.0030313829259428966,0.07560576625914457,0.0,0.0
217,0.0,0.14869532207375158,0.017778534169023863,0.016831590929353255
218,0.0,0.027273890145118062,0.0,0.0
219,0.0,0.16985168053550367,0.0,0.0063662147564889195
220,0.0055440825910066886,0.056745246729539504,0.006741892658387776,0.1912508547813229
221,0.018189073311980757,0.09502913558444843,0.006222328479202213,0.0
222,0.0,0.0,0.0,0.5302829082340863
223,0.0,0.24544395927009308,0.04707934169552257,0.0
224,0.002938279249376437,0.018110541952338088,0.010943222614551629,0.0
225,0.0,0.0,0.0,0.39131519298929646
226,0.0,0.12672224520446404,0.0,0.0
227,0.0507918092816455,0.2210946111984921,0.0,0.0
228,0.030884202880657907,0.16394350321935625,0.0,0.0
229,0.0,0.0,0.20289764131930635,0.009530375179392168
230,0.12795665430661785,0.07290780856894916,0.05085768371833808,0.00621237752333538
231,0.016755080735153374,0.05412484464576922,0.049858753376684176,0.007731114199152876
232,0.04798374888889442,0.07967745807817107,0.08091802613409645,0.0008699574856137814
233,0.004887021909069031,0.04014540527267177,0.05049389286271592,0.013313653967619741
234,0.007988846379927236,0.1061338519367161,0.03469334903512196,0.0
235,0.0042510558772802555,0.1356135728184457,0.014888801783353878,0.003948190790814337
236,0.010484235302061412,0.005918094863835674,0.007286114040374024,0.04008875328636096
237,0.0,0.15024262215506234,0.0022298880505645254,0.0
238,0.006658367733326066,0.02794728317286506,0.013515767788511381,0.002090140840591091
239,0.007704877603714011,0.08034104167996987,0.0033695563056514387,0.043976438857966135
240,0.011711371127956213,0.022264686711478514,0.029283067915270924,0.03634958437328464
