original_index,0,1,2,3,4
69,0.030501134743893894,0.8605019350973997,0.04370393967413354,0.03359151121493802,0.03170147926963501
70,0.04038194788084176,0.8060050578969131,0.06436263099002092,0.043879852941214784,0.04537051029100932
71,2.5707058639975223e-308,1.456718628876494e-308,8.974031244871503e-309,1.0,2.3931186155563186e-308
72,0.07838285457289873,0.6117475870999608,0.11944722954735454,0.08207646868799448,0.09355019017419049
73,0.04005453671012745,0.8304836176155787,0.03585404641562284,0.049378039132924406,0.044229760125746684
74,0.11829870475563019,0.08135776920722133,0.04793905541109054,0.2296449339524175,0.23559368877756018
75,0.1450982375020487,0.050498123264229734,0.05132609932838013,0.08565106142506226,0.11465089253074182
76,0.044663904044675885,0.11289123746231268,0.1439061316125617,0.04454855251997665,0.04915163409437288
78,0.08058129173751344,0.6082940356353295,0.11824589981310073,0.09356614773217022,0.0937578950122451
79,0.381855242967249,0.11987248725509307,0.12326340859709321,0.17515610373984986,0.19985275744071487
81,0.6555310618482868,0.05651629589530024,0.07256328965136938,0.07232694730975588,0.09021676315779217
82,0.282448503075023,0.1060933075769227,0.10268174395590418,0.13476144236219806,0.16972102506892492
83,1.0,7.49694131186924e-309,8.98922286018714e-309,9.688706410931264e-309,1.270156029842305e-308
84,0.05820191559583154,0.7236179585549144,0.09412606795211935,0.0629345052013168,0.06111955269581782
85,0.05158869650405367,0.10737546171426904,0.22752405756271518,0.05245070396981511,0.053230309272742644
86,0.6007037593590072,0.0832183084299214,0.09311086057282111,0.11004281329147157,0.11292425834677867
87,0.05069178837673104,0.04539442002433564,0.041071340540775034,0.05643766094342771,0.03996013379574012
88,0.2982578163524373,0.1395406579980741,0.06544756336480737,0.18796259993903014,0.12250999325955565
89,2.522340733686013e-308,1.47607532937235e-308,9.289594181789963e-309,1.0,2.4879994994669977e-308
90,1.0,6.897868427590723e-309,8.729798806800783e-309,9.482257611350154e-309,1.0475761254525153e-308
91,0.8348784438189508,0.03288709673975863,0.03931528855375033,0.03975362020649025,0.053165550681049986
92,0.058513830926674865,0.09579848065299151,0.5184467886882671,0.057111663025473804,0.06361467275373445
93,0.8326497409014276,0.03254141670879806,0.0419027890353343,0.046175911822476656,0.0467301415319633
94,1.0,6.512812635319047e-309,7.671856536020565e-309,8.903371713338627e-309,9.69178546813414e-309
95,0.05853613933874968,0.12159207696454079,0.274427612382966,0.058141086862655886,0.06431040509855097
96,0.0757731808546568,0.7063136576049834,0.0541287670495919,0.0924575335824977,0.07132686090827031
97,0.3796068413216317,0.07961989048893199,0.08507133358222119,0.11128631211633538,0.12133326007951573
98,0.45445619872112747,0.08013051895312674,0.08996222829150183,0.10646498194219575,0.1239991898737091
99,2.534009501352911e-308,1.2653777748831026e-308,1.0836017489942925e-308,2.5153362095482325e-308,1.0
100,0.3925438545717015,0.11746328394272797,0.11593202759308226,0.17350819683656632,0.20055263705592205
101,0.05750831860047906,0.7231210585509728,0.08773375123877201,0.06601286720235736,0.06562400440741879
102,0.6868535542288968,0.06117871131531854,0.07233177427133719,0.07877454934780054,0.10086141083664689
103,0.6284586064471228,0.03891497973366493,0.04344880376497585,0.05407678097097743,0.05139722634890561
104,0.09813607212236632,0.516595295571119,0.1771743657933136,0.10695176719163815,0.10114249932156284
105,0.11691355276465011,0.08678247541002905,0.05017715326349196,0.22301904050239296,0.23594193016335566
106,1.0,7.188901011213983e-309,8.54807426345449e-309,1.027207677882083e-308,9.873299833610277e-309
107,7.34823970287176e-309,1.0,1.0599050703745097e-308,8.03934564276319e-309,7.538979809201963e-309
108,0.3411850591177791,0.08516875222859344,0.07790959594286277,0.14155660100024176,0.13975645794192593
109,0.649050977234619,0.06854951270785643,0.07569696169297868,0.0914588981416787,0.11524365022286716
110,7.56679592490175e-309,1.0,1.0756769709229183e-308,8.26039092312958e-309,7.587216023760886e-309
112,0.110809733866048,0.0997620800274329,0.05702542419621098,0.19001741577760256,0.24289491675728914
113,0.05916321882021051,0.11517187879725016,0.14100168975096047,0.06294511686577824,0.059823225589193466
114,3.117733341072569e-308,1.697233022695268e-308,9.286221032662476e-309,1.0,2.394458041069838e-308
115,0.3368598038766452,0.08137851168128486,0.07690463506850827,0.14884829206260844,0.1508258827555676
116,0.10503829520131866,0.5123355370374524,0.06958741866854021,0.1155211291422389,0.08474885173339414
117,9.15279947891277e-309,1.26258770228362e-308,1.0,9.088615057265183e-309,9.82859709470151e-309
