original_index,0,1,2,3,4,5,6,7
13,0.17029083101433332,0.10715274783309515,0.06526061070952795,0.05644968432503734,0.07866020214021124,0.1331739782987279,0.0806420970079462,0.0810267331147833
14,0.22711879072419133,0.08711231067451153,0.06271887830678295,0.062006779300348404,0.08535156766289342,0.11536321891327113,0.08640495561840993,0.07799622772561615
15,0.2387595503544485,0.09805458184803079,0.05902529914609031,0.05482526835036228,0.07838525959357209,0.11095299247334435,0.07843010342653141,0.07677025554248554
16,0.03727046171063916,0.03242337386239779,0.08165434988028565,0.14301231213532886,0.05310252469594428,0.043868271187851214,0.0588055640967633,0.05213074054753361
17,2.5368542334964234e-308,1.475126678421266e-308,2.4646570344257933e-308,1.567701505598156e-308,1.4154001898230826e-308,1.7708322923996935e-308,6.191858965595245e-308,1.0
18,1.206460576195107e-308,1.2757732798248057e-308,1.0,2.002405064999414e-308,1.4750222087362877e-308,1.8407801311708843e-308,2.0301256356790294e-308,2.3109301494875866e-308
19,0.16726654678185737,0.050120636127498654,0.05444293576566438,0.04988990621551229,0.05173853877022418,0.06335855031290591,0.10944459725967635,0.10067321812347756
20,0.04648871255170812,0.03101690179213866,0.052054564710677514,0.03281259341683209,0.029590236801963776,0.03543830929675999,0.099809420098463,0.4468660836765523
21,0.050716792542015256,0.6452637774600826,0.03757315310848859,0.03306013847778372,0.0581116174843297,0.08007745543279537,0.03493827052877157,0.03564849417757204
22,0.12084498696213032,0.1603350487873535,0.06699509722297331,0.06167982950852648,0.10993493619620454,0.209212623359425,0.07126281716752979,0.06778073902194443
24,0.0492411987619972,0.04115795942687399,0.1423150595084299,0.056187416939219664,0.04232050150071608,0.05048159788005596,0.10361927136850237,0.1549528392403833
25,0.21284285214354734,0.08725519392839738,0.05714246150212851,0.056153113683004054,0.08715514273289722,0.11409728605761596,0.0780969150430126,0.07066962124296564
26,1.348537797661497e-308,1.1397578974739693e-308,2.0569139526755377e-308,1.0,2.1688036539006115e-308,1.51231225906892e-308,1.7500580619219336e-308,1.491932458101007e-308
27,0.681170590062928,0.03458109427285289,0.03099094316167221,0.033280669265823654,0.03649177860870807,0.03750590274114841,0.06454920212205853,0.04982450937575277
29,2.2007999550991164e-308,1.3781499113587994e-308,2.9491356301416013e-308,1.775566727702342e-308,1.428238764821174e-308,1.7018238986577093e-308,8.919087511371428e-308,1.0
30,0.16664398024700405,0.06882974573370863,0.05832734175959011,0.0619697135100293,0.08050943893238176,0.09673505758849806,0.08149985782795585,0.06892634849408676
32,0.033629832572738855,0.020719569127236426,0.04220771059432616,0.03839222107052044,0.02558931685897998,0.02636558432392416,0.06379202179759845,0.058306570125606166
34,0.06554876388526357,0.06737948381022081,0.13455681536402583,0.06230831547664894,0.06222150009127406,0.12322788004100427,0.09054299392194436,0.10023409713298308
36,0.09741236680720787,0.1717162034239298,0.06318554602734633,0.055059520516759455,0.09937357020485742,0.20754621454833086,0.06359029193484726,0.0622563606618337
37,0.15497896836844896,0.10836843204838596,0.06799570023916374,0.05844274328037015,0.08186125649098931,0.14151457482467972,0.08250764844234748,0.08280437580323902
38,0.048720158745151995,0.05149601488852168,0.038377602946150786,0.03012639575126161,0.04096014436566686,0.09797969066029646,0.03845947894768933,0.038549069295408626
39,0.1048417017888755,0.03726668703135233,0.029624932581359686,0.03272971478830156,0.04684153019235822,0.043626009535906334,0.04900063908652122,0.03947315740428192
40,2.00513080463814e-308,2.721295332155989e-308,2.0206497992843106e-308,1.604054845404362e-308,2.718310416806971e-308,1.0,1.7542229755563247e-308,1.642175019785348e-308
41,2.6590156177410365e-308,1.3440690183722763e-308,2.503532452764684e-308,1.9559006710729725e-308,1.586848497588432e-308,1.8091863254882495e-308,1.0,5.819770545897671e-308
42,0.06343450033688203,0.052613246085365536,0.06060000078677497,0.042617637493374126,0.047416969487794156,0.08946300236083315,0.06484290066444728,0.06785334660362374
43,0.11864395716991417,0.1192589329763397,0.0588748946480108,0.056615176472359176,0.10953208538748781,0.17572697165240003,0.06637231575717158,0.061248852943607913
44,0.23075803940961748,0.07061213435294049,0.0608164733494037,0.06644968890836957,0.0820109828634048,0.09375744387535233,0.09372345343203518,0.07666782943463461
45,0.11370986593174319,0.06783270878912666,0.07793116124477752,0.09093609401268139,0.10452377966539779,0.1225773503851768,0.10223525256223598,0.07658974430778548
46,0.09879477757211838,0.2309080566425473,0.05897138051036328,0.052449603307520076,0.09478883922750768,0.15785380709542282,0.060191324763691656,0.06015587047111766
47,0.17392671979644228,0.10818900416388959,0.06736970764184044,0.05921562862001626,0.08264569697080937,0.138048491540338,0.0832086726265151,0.08259938937501425
48,0.10160455148600332,0.0657939179474836,0.08499513587491211,0.05932802889109273,0.06070720127177269,0.1011586350612544,0.11836912218750657,0.12434934861831642
49,0.08418790121121071,0.1511836659167412,0.06736746687996935,0.0578210218383349,0.09945204559125945,0.23187861838924242,0.060731259228948724,0.058322330013322814
50,0.030816487612563857,0.029275049564082768,0.07155674242135569,0.11584798512087378,0.05215732402232301,0.04246348185206686,0.04624195660666115,0.04104791780426098
52,0.033339870319200736,0.026441436284285927,0.04536163634058717,0.33741456065369085,0.0499036987019083,0.03565034703694553,0.041632226974889434,0.03473381590480038
53,1.0,1.9340258066632956e-308,1.3777092195836517e-308,1.3680667474736813e-308,1.771005209619488e-308,2.0693706402902157e-308,2.2535149937520177e-308,2.0391863014091e-308
54,0.06061490978088247,0.067802104280534,0.0776763748672278,0.06621376328606947,0.10008028467493761,0.2674436803573285,0.06110772750723164,0.05487354126259055
55,0.09751314268036165,0.16109739569588483,0.0657301795620535,0.057042795198851255,0.09554839473511267,0.20306553307897,0.06369559826282238,0.062025701308916874
56,1.691802806618219e-308,2.058130742314915e-308,1.4971568665120225e-308,2.026275920369273e-308,1.0,2.692938964738109e-308,1.434598629285169e-308,1.2759666433579477e-308
57,0.16928619024028557,0.10716839577694548,0.0687049030062286,0.06020819461959309,0.08291612184331146,0.13776797017376255,0.08480501545293383,0.08434651962180466
58,0.07450732221680496,0.0749821164860018,0.11992987455896695,0.06358039326384658,0.06779637648383925,0.1469166288067289,0.09381265067850521,0.09933705630053279
