original_index,0,1,2,3,4,5,6,7,8,9
155,0.03487951572534164,0.0317748408892426,0.07362801205471387,0.01845049061602981,0.041155186086184736,0.08266413282133477,0.022924849172115614,0.10959414045868074,0.03080907195252782,0.5090926105468295
156,1.6945522673693795e-308,1.9533856399134986e-308,1.0,1.3157275426046387e-308,3.319440888295107e-308,4.8592150403772e-308,1.4957441625561793e-308,3.4638271976018885e-308,2.1150798986434306e-308,4.966262369836922e-308
157,1.7470076371525805e-308,1.978610203669486e-308,1.0,1.3387389733757445e-308,3.9250816889184703e-308,4.502005838897387e-308,1.5805988467581544e-308,3.5684342133685497e-308,2.327435155221932e-308,5.513897084193843e-308
158,0.02941640756337376,0.023994829971729897,0.042701295590847836,0.015793558108865218,0.04098087400433153,0.038170245244804335,0.02305350723206815,0.064062789846572,0.03203438357146396,0.1025503451852764
159,0.1989496888737726,0.0700605365362193,0.05925082330660305,0.044290990097947,0.061595198761586145,0.06846653892308027,0.068563793553151,0.12058470364109336,0.0726064545112914,0.08983421428596151
160,0.024603770412424772,0.02341587227705679,0.05086847136300599,0.017219882953358825,0.07241842761377179,0.03332724841710837,0.025263272074756423,0.041286270182127674,0.041569781340836866,0.060339759389924405
161,1.5837860270821513e-308,1.7544403669516976e-308,3.8247757740686933e-308,1.423067505946231e-308,1.0,2.192629764313688e-308,1.953419812130434e-308,2.227773418253841e-308,3.9883304477666803e-308,2.947430338745819e-308
163,0.6416878618996678,0.03669629065123124,0.033283786278754654,0.027152631481639863,0.03717088329877086,0.03667626070948272,0.042387977193529464,0.05332873951298855,0.04518699058207301,0.04642857839186184
164,1.4425422620017913e-308,2.0013043949525014e-308,1.2349396944529393e-308,1.0,1.4861988571216305e-308,1.151754129996093e-308,3.789464879973256e-308,1.2314651989294204e-308,2.261995399020648e-308,1.131038135978371e-308
165,1.653575461042877e-308,1.820309852830119e-308,3.640163852073346e-308,1.4680207143275334e-308,1.0,2.183474985780547e-308,2.0923395207401903e-308,2.3103165879665247e-308,4.608335225178426e-308,3.006392154334505e-308
166,0.27283381691821085,0.07884726976237033,0.053779867101974986,0.04650410608046455,0.05228521129391132,0.06857215916212264,0.064534760558222,0.10423821358177716,0.060117169222878096,0.07470248517140447
168,2.2792055370589226e-308,1.0,1.7892940311174033e-308,2.151896534853095e-308,1.716010160466644e-308,1.880726123032377e-308,2.1126972851723004e-308,2.105492526480917e-308,1.981794826366492e-308,1.833571149845476e-308
169,1.292243651504757e-308,2.0114468829241783e-308,1.1843817134538953e-308,1.0,1.355707585567083e-308,1.108878637126253e-308,2.67621668111662e-308,1.159241156781517e-308,1.904001605118363e-308,1.066368728858311e-308
170,0.03861969601312531,0.043828012198981164,0.2791359731918875,0.03141174275710128,0.13221128913841448,0.07633427266961777,0.03794542851728676,0.06861631278158749,0.06042993587378031,0.10637405697250772
171,0.058623656123071514,0.053109375595226736,0.05972970019500354,0.026785545540704263,0.039835612988071784,0.12127458194801957,0.03208368011476676,0.19943901187208646,0.0364035144083973,0.09223439559730302
172,0.03948502277278247,0.038825823075843376,0.02991550034104299,0.025193599244421754,0.029543643190876837,0.033824751764909934,0.03835638544621375,0.0456946759445246,0.03483189336169264,0.034417313007398385
173,1.5773368985809413e-308,1.7991761252847e-308,1.0,1.2661402032004474e-308,3.656411721183711e-308,3.819642983575355e-308,1.445471412285024e-308,3.005127709535001e-308,2.1149335805397045e-308,4.537258555755788e-308
174,0.043844652973989394,0.047396995244268283,0.10042917264994479,0.026871531502049337,0.04437195579198806,0.36835601033565113,0.029869064812074922,0.10402314982212833,0.036226736144672304,0.10380178219716883
176,0.053667387626218234,0.08992512721908963,0.03228587899613448,0.026170251779196033,0.0283909978893758,0.04013917350274078,0.031112161348059258,0.04757614173116568,0.029934178948240287,0.03799976526544903
177,2.988545493072324e-308,2.1882520013898646e-308,3.1363792046746464e-308,1.2998671249258665e-308,2.306948635158269e-308,4.723640819120005e-308,1.743196255545648e-308,1.0,2.115083612270801e-308,6.495038845317443e-308
178,0.042228262295960085,0.05008378463498842,0.04347036934336577,0.04797959273336145,0.07105688664014854,0.036419735376604735,0.11276614127183966,0.04099778558239545,0.22226410875776154,0.04156154019023308
179,0.037054766890448024,0.3849730670950688,0.03150118336688989,0.03128130176690416,0.029384221690627967,0.03307488190058745,0.03128821428468946,0.03307144372919143,0.031573216809064296,0.03099898370882098
180,0.03530104131063932,0.06616673417996088,0.055250317088762754,0.02760922612389335,0.04238704774554907,0.04954894409150827,0.03143226610785669,0.04741178469462995,0.03666229846684827,0.05012993000961487
181,0.6145081687310159,0.04138588283968091,0.03573140955417884,0.03140619070477093,0.04048971218688337,0.039254925829604985,0.04866262953641629,0.05157368300190681,0.04976032800698335,0.04722706960855865
182,1.0,2.150597624881969e-308,1.404152907598837e-308,1.431228049009273e-308,1.470465818775942e-308,1.6051955395359876e-308,2.143301876840105e-308,2.4618332643133305e-308,1.85399956310603e-308,1.845101292761866e-308
183,0.05942047926971921,0.16571173986315108,0.03599134675343166,0.03383296778116151,0.03447281533197535,0.04016881143463397,0.04144464096162053,0.05117407379234766,0.03832980787941012,0.041987445500500806
184,0.055815554920759125,0.04144010755073839,0.07112114826136387,0.025332279945532544,0.04958748090298048,0.126376914997754,0.033669299091968884,0.12380388149087716,0.04197369311967077,0.1333058172509534
185,0.40357225888409815,0.07713528056217307,0.05354368833090176,0.042668017304066934,0.05233472443875109,0.06739078146705102,0.06058251915506543,0.1057184133332758,0.058682765251473736,0.078371551273143
186,1.0,2.559563460218318e-308,1.7423346633481573e-308,1.355543545461874e-308,1.6702655907206356e-308,2.2492244906293e-308,1.8266453731087197e-308,2.896787494172134e-308,1.780043628959896e-308,2.42693100727549e-308
187,0.0384731493328031,0.03540488437273853,0.023924895056944062,0.044284733979828614,0.032333689236342354,0.022635541436138423,0.32421260123703893,0.027100032322121055,0.06577685472471188,0.024914528260841937
188,0.04988712960476434,0.03467575088888054,0.051506602028639735,0.020056737490848565,0.035470121611897804,0.11842334351550425,0.02526262310899633,0.12208469593269745,0.030521965702124725,0.10890551487900077
189,0.05035034531505278,0.08935807647450333,0.04291738350797551,0.03738378385025435,0.050372935799288844,0.04022954881129641,0.05192718654728522,0.041801990976781805,0.0567810400136562,0.04271439359608167
190,0.03403359763400212,0.040676176523012635,0.041650665030470026,0.027859733806319464,0.07043378287709927,0.033084842148826205,0.045489937446046166,0.03457220169979619,0.07098850078929006,0.0391302624352795
191,0.06500521007920558,0.07570690766658696,0.08922173199562572,0.03383998266933198,0.053697355926537224,0.14613936744014866,0.03940036370493815,0.14186795396250934,0.04612878014725025,0.11828348353944997
192,3.3370902355117827e-308,2.5125971061765006e-308,3.1958119428118523e-308,1.3642322305709164e-308,2.2825947962879854e-308,5.30144113744328e-308,1.7870458209615525e-308,1.0,2.09284691416054e-308,6.375915215381627e-308
193,0.0554582566651547,0.042922169251991465,0.05181144387504337,0.021851527520103227,0.03578024121433011,0.10384872951429745,0.027398680601582247,0.22780048100227776,0.03192446369672501,0.10285110201005165
194,0.055411400420141255,0.05535428781564465,0.09676202735699012,0.03222818870433641,0.05384067629312309,0.23504955744845552,0.03802798085573499,0.20582704027804208,0.0464269214291251,0.12220395733741991
195,0.7227048025434201,0.03484100047132986,0.02585829398888152,0.01984528375656,0.025762229881802927,0.032175858247881016,0.028268949147232467,0.044726567546211835,0.028250028677599303,0.037566985739080974
196,1.0,1.515735057485913e-308,1.3514070810847004e-308,1.1451784183056046e-308,1.526035046686699e-308,1.4820422239261294e-308,1.7988417954286137e-308,2.0791269713478535e-308,1.8859559160604187e-308,1.836959116676995e-308
197,0.44731742290009363,0.06981940227368784,0.051307675335887135,0.041227722294932254,0.048078382069481354,0.06917771726461173,0.0548341079989543,0.09442414218384952,0.052477410883018,0.07133601679548411
198,0.04962165353714237,0.12480777035631123,0.04284907346844454,0.03252599141621404,0.04087500981369054,0.043947028678371386,0.03951684703469576,0.04669625257396007,0.04151412927846829,0.044788978845560226
199,1.976640218624713e-308,2.1019879175141385e-308,2.470904077716813e-308,2.079293589613425e-308,5.646232479163129e-308,1.9146908708981815e-308,4.008535470138017e-308,2.146492104933717e-308,1.0,2.3620639070709177e-308
200,1.0,2.003305029332346e-308,1.346390283858431e-308,1.3663880002424037e-308,1.410551847079421e-308,1.538608733096307e-308,2.012874441713943e-308,2.334473279780155e-308,1.7675923325727378e-308,1.773833043233447e-308
201,1.5886963108903316e-308,1.765576728063748e-308,1.0,1.2530448307349356e-308,3.747611553220136e-308,3.885234972930387e-308,1.452794335904619e-308,3.08410988860379e-308,2.142703950801093e-308,4.711790168022336e-308
202,0.04400621804856965,0.3580118557394182,0.03645866883346182,0.05369657079153328,0.036105366079526795,0.03709643261289392,0.04782153164960643,0.04085266500101006,0.044067091118989266,0.03594858605564835
203,2.225615338444324e-308,1.0,1.833021755049116e-308,2.0166488667125345e-308,1.74342471079844e-308,1.9165336963454253e-308,1.9753569454920096e-308,1.9888739889473533e-308,1.939169141514787e-308,1.8243866667212366e-308
204,0.02998418375993073,0.04636624958613862,0.05694130942546319,0.02233314354053282,0.039994889069696664,0.04692425282580644,0.02650957109299754,0.04497612673390679,0.032248410924187274,0.05153713223328851
205,0.02887475203932649,0.032681377861943924,0.06896603878338774,0.0263860865844505,0.396252360530031,0.04027712632233559,0.03565854922289697,0.03912848518804262,0.06828905204581552,0.051187068740709406
206,0.3495319282441559,0.07764161274076077,0.0575082331417726,0.054239147146445066,0.061880247793065814,0.0660818163762989,0.08412892917617831,0.09436403723082414,0.07787612005646963,0.0767479280940288
208,0.025953339374328067,0.03448133281724313,0.02222501388553915,0.6342387737010841,0.027283149368236673,0.020585287629287477,0.07224679716803956,0.02202975593572101,0.04203208334573448,0.020428573732530743
209,0.060031881628865594,0.07415503224871314,0.09533655660315456,0.035310142482266375,0.052013153249700864,0.17868053834674544,0.03858893313193433,0.12263302997226011,0.044696676484992495,0.1078451929829508
210,0.6730693409592952,0.04053179263494967,0.028733846650999102,0.027805364522316044,0.029789833677512922,0.03371627024249897,0.040649830708328887,0.05046034556088608,0.03655093460011843,0.038692440443094715
211,1.2994465739931806e-308,2.001177813822227e-308,1.1795994014957777e-308,1.0,1.35713394843341e-308,1.1050310730605687e-308,2.7431203431024925e-308,1.1579425594300423e-308,1.9215102018539765e-308,1.0641772645210873e-308
212,0.041752213236026244,0.12876891474129556,0.042523454879823355,0.03839232960094553,0.04415850466331652,0.03967115436495059,0.04303882164905657,0.0389339443393993,0.04736377009663122,0.039233577320731246
213,1.0,1.470584245189975e-308,1.3041275353169555e-308,1.13755006821995e-308,1.4886767401976164e-308,1.419682189585334e-308,1.7827778623441338e-308,1.9178149123245926e-308,1.8534340814753066e-308,1.7292895753311187e-308
215,0.08461174545960584,0.04463959528871896,0.029089870773368217,0.021412213494898063,0.028649780969113636,0.03456742609126758,0.03179459383498363,0.059292663381551695,0.031369995775395225,0.04367081506518562
217,0.044852007050918075,0.060700935090637925,0.040030787208593266,0.03113643912712558,0.050332200473297346,0.03641527081992802,0.046215658383115164,0.03781207823605912,0.053707469353095984,0.04014226462986728
218,0.289480591643842,0.07448892275556078,0.0645056556927311,0.05209515595471554,0.06921330537941195,0.07274366295567394,0.08118897738599205,0.11911579095620646,0.08474300124915068,0.09242493602671552
219,1.296443626683739e-308,2.0055192034966605e-308,1.1749606620237133e-308,1.0,1.349232468362773e-308,1.1027003234843897e-308,2.7163421714985713e-308,1.154361115793177e-308,1.9053426875736717e-308,1.0608754977473684e-308
220,0.06139946814283622,0.042456507401832266,0.06504002259964511,0.024964631289342624,0.04731198473659999,0.1010627946480046,0.034243258228412815,0.19817860918078373,0.04220772429576901,0.13749555072454794
221,0.038424408112627116,0.04095820228441695,0.11457696595616285,0.023569161317432516,0.04558163315178422,0.1940297578425413,0.02767397856342509,0.10662112370058346,0.0355173158000083,0.1344037386464738
222,1.0,1.437079812920193e-308,1.3054694218965067e-308,1.1112963506489245e-308,1.4589839709623595e-308,1.4440178460063475e-308,1.709889304543565e-308,1.993742855499464e-308,1.7858612142791587e-308,1.7571387808887636e-308
223,2.789376381627747e-308,2.340264929905329e-308,3.5337961571525215e-308,1.3504769182587474e-308,2.344640070221337e-308,6.252220739146546e-308,1.7267292770879525e-308,1.0,2.0850651362368093e-308,6.674862999027558e-308
224,2.290272884686462e-308,2.261949078358716e-308,1.5895559826651503e-308,3.150557173127219e-308,2.2321859434830953e-308,1.46541235237985e-308,1.0,1.7187556161548115e-308,5.069554186527766e-308,1.614526001906819e-308
225,1.4442028507807644e-308,1.966601176457825e-308,1.213836102081552e-308,1.0,1.466880188312958e-308,1.137610190279512e-308,3.889893611154906e-308,1.2174109473912323e-308,2.247529586763775e-308,1.1186479942571316e-308
226,0.028440080952123973,0.039255951687133965,0.023876200187609043,0.613843687012189,0.0284934053245619,0.02248118760502963,0.0752299466062498,0.024121563504270287,0.04376998788016685,0.021992096198409746
227,1.257651276005192e-308,1.9554407700750346e-308,1.1495225096305224e-308,1.0,1.304753650456233e-308,1.0817980690970024e-308,2.5038243361202565e-308,1.1271319134800604e-308,1.802411840382416e-308,1.0369669797700524e-308
228,0.038536787491607695,0.04007485065816203,0.07204665886159319,0.028043878934781812,0.1328431137182421,0.04978090838769547,0.04121657578839569,0.049285766262581056,0.07476701281161645,0.06243130043623209
229,0.030254999151376857,0.026241314036142847,0.04830531732670132,0.01755677501354107,0.05210824184606354,0.03879996762252198,0.025986485453277693,0.059017041107416096,0.03899324293446855,0.09208731978584639
230,0.33933694063391207,0.07410764674077619,0.059086376001030054,0.05250516875021178,0.06344501268470892,0.06759374917476699,0.08170304460041178,0.10154317451108998,0.07880874995403232,0.08187013694906
231,0.08145862693668496,0.05432402820201287,0.07808154786855534,0.0313426990691647,0.05463891960008424,0.16942270094211254,0.03980188903190543,0.19135049323336645,0.04757233407448102,0.1640081729895587
232,2.556953612296618e-308,2.1691875703747197e-308,4.663780564068803e-308,1.306567458018039e-308,3.3196872380668394e-308,4.388164521027686e-308,1.7549004146625866e-308,7.926955124591943e-308,2.4671625556982384e-308,1.0
233,0.03452096040030848,0.04020172696312065,0.07163649125401512,0.02840479352066064,0.17595453186487678,0.044556395641781106,0.04150770705320337,0.04817364674086416,0.08179981645751523,0.06213471767944614
234,2.3059427039204995e-308,1.0,1.7640642636160123e-308,2.1388777161100883e-308,1.695830802206158e-308,1.862905925226115e-308,2.120063039201874e-308,2.1202314586740117e-308,1.967218375964127e-308,1.8283272602029955e-308
235,0.03278269180090174,0.04075691611557455,0.045759776821530554,0.0307327735641927,0.05766974372253462,0.03764305033766957,0.04895803490345088,0.04072363337500831,0.06629106862172458,0.04037443152397017
236,1.0,1.4689332319535377e-308,1.3011033204785385e-308,1.1214797762615096e-308,1.454819030637634e-308,1.4425563929795347e-308,1.7232894909965984e-308,1.9516808821145654e-308,1.7771163817361e-308,1.7441023994321457e-308
237,0.035433787323553956,0.040134769275913154,0.08639651410939334,0.03063757252605256,0.25026671978597037,0.050001574123624284,0.043745567942321546,0.05193623978154118,0.08905551609378598,0.06625639419407177
238,2.1595147398246095e-308,2.037456844630148e-308,4.2443629206087603e-308,1.2156872580792137e-308,2.0645664009475637e-308,1.0,1.393682060338194e-308,4.963980556520422e-308,1.687235161403147e-308,4.766848360520347e-308
239,1.376200425581212e-308,1.917614774167699e-308,1.181861598485028e-308,1.0,1.412191024240803e-308,1.107544067549861e-308,3.389342432200445e-308,1.17495558953632e-308,2.0929616740505994e-308,1.083635220211542e-308
240,0.03703462720589955,0.039753236758040905,0.27395435425897435,0.027587797428343056,0.11021686385012734,0.07789663961176212,0.03436158247145077,0.06992568856663532,0.05401696995891565,0.11765729276348735
