0,1,2,3,4,5
0.07436045975487028,0.08333344009810907,0.13463652710567064,0.10249073479108306,0.12070094983859761,0.08749073423559288
0.3610211831685628,0.04057306771643526,0.061597877254601356,0.07832861778877695,0.1349089184018147,0.12007982783080992
1.0,8.09768419424303e-309,1.2249298748206214e-308,1.724602774115193e-308,2.457774384279615e-308,1.863803295739923e-308
8.29559409693254e-309,1.0,8.91184764465159e-309,1.3416750851780044e-308,1.005544608888593e-308,8.567187116926344e-309
0.30884403389133364,0.046337773732319024,0.07087330189638916,0.11339868242481421,0.15056388763360865,0.09022796003679576
8.799847990387307e-309,1.0,9.05560734291874e-309,1.6533783333307193e-308,9.90326021903207e-309,8.401041254061534e-309
0.1203879969750853,0.05727256333117696,0.16224874177141094,0.10802837969064923,0.20941845344040444,0.09555245974963196
8.29595549058852e-309,1.0,9.207603345046864e-309,1.4780202446683105e-308,9.94206409937229e-309,8.07578106456318e-309
0.08245672326475023,0.08975482057741208,0.11692575234263593,0.14052265299435762,0.11198747101398734,0.08520547734657487
0.534951165515987,0.048070950462920266,0.06465960610516015,0.10090047934974099,0.12387112726632171,0.10865499456043741
2.1619259783506945e-308,1.4312088828401185e-308,1.4959516243663873e-308,1.0,1.9178907288793925e-308,1.2225603941319206e-308
0.10304607700462583,0.04342470037689951,0.07056411750805491,0.07367059105850914,0.6099035243391908,0.09580593586058452
0.3821954017502832,0.05781700325225086,0.08077153096987777,0.10763650987467935,0.17891489042309963,0.1429776027807289
0.2704784724995933,0.048912792480124395,0.07658093101320938,0.12734753223853035,0.14821198324889406,0.09019615064151605
0.08500556807729771,0.09254934851833685,0.12085507482931133,0.15075797180399234,0.11599897844742042,0.0867645994745968
1.074929027951269e-308,8.76116059097599e-309,1.0,1.245685237077813e-308,1.9029681888123857e-308,9.7014722103903e-309
0.5178972836856882,0.040598038508628184,0.05546123638118298,0.08914890436660129,0.11300719288840552,0.08559190991514723
0.04906323638256968,0.42793100167837833,0.04825578812658267,0.09573656868287819,0.05184228190720082,0.04453214347408557
0.07981762267937907,0.10217720390799448,0.09750343891919697,0.1323168240842432,0.13761344274408793,0.07200008389910564
0.0711563135390738,0.3031658601625859,0.06794825702011266,0.10633641093753876,0.08740785549313616,0.0758940665773813
0.030700616068723083,0.026477351954128914,0.7364777448666793,0.03320736201766365,0.05519420963035352,0.029574025199984227
1.6378459682012277e-308,1.8895952476269334e-308,1.2734834354737796e-308,1.0,1.52505334928428e-308,1.0450886293840413e-308
